,Timestamp,SourceIP,SourcePort,DPort,Status
10260,3307771,127.0.0.1,41000,3306,AUDIT
10261,3307774,46.183.132.217,41052,2222,BLOCK
10262,3307781,74.82.47.25,50437,50070,BLOCK
10263,3307805,181.214.87.14,50928,6662,BLOCK
10264,3307821,59.187.248.41,54018,23,BLOCK
10265,3307830,77.72.82.145,47619,31801,BLOCK
10266,3307848,1.214.156.19,33284,22,AUDIT
10267,3307891,60.168.154.150,34116,23,BLOCK
10268,3307891,127.0.0.1,0,0,AUDIT
10269,3307891,127.0.0.1,41002,3306,AUDIT
10270,3307944,113.77.242.84,60357,80,AUDIT
10271,3307978,192.42.116.16,53597,80,AUDIT
10272,3307979,192.42.116.16,54070,80,AUDIT
10273,3308011,127.0.0.1,0,0,AUDIT
10274,3308011,127.0.0.1,41004,3306,AUDIT
10275,3308017,1.214.156.19,43646,22,AUDIT
10276,3308131,127.0.0.1,0,0,AUDIT
10277,3308131,127.0.0.1,41006,3306,AUDIT
10278,3308142,5.188.9.10,51018,8888,BLOCK
10279,3308184,1.214.156.19,53962,22,AUDIT
10280,3308203,142.177.223.192,38896,23,BLOCK
10281,3308220,185.107.83.35,36020,5073,BLOCK
10282,3308243,89.248.168.14,65535,8555,BLOCK
10283,3308250,5.188.11.25,59724,20533,BLOCK
10284,3308251,127.0.0.1,0,0,AUDIT
10285,3308251,127.0.0.1,41008,3306,AUDIT
10286,3308271,118.193.31.110,53055,445,AUDIT
10287,3308275,145.239.141.201,40716,5038,BLOCK
10288,3308281,119.2.53.75,55082,445,AUDIT
10289,3308309,94.29.126.184,64710,445,AUDIT
10290,3308312,213.183.48.71,55459,123,BLOCK
10291,3308322,77.72.82.92,59710,11119,BLOCK
10292,3308333,77.72.82.147,53122,1693,BLOCK
10293,3308352,1.214.156.19,36054,22,AUDIT
10294,3308356,109.99.128.119,30436,2323,BLOCK
10295,3308371,127.0.0.1,0,0,AUDIT
10296,3308371,127.0.0.1,41010,3306,AUDIT
10297,3308461,77.72.82.135,40331,3901,BLOCK
10298,3308491,127.0.0.1,0,0,AUDIT
10299,3308491,127.0.0.1,41012,3306,AUDIT
10300,3308519,1.214.156.19,46412,22,AUDIT
10301,3308546,103.240.17.73,48808,80,AUDIT
10302,3308547,162.243.136.218,0,0,AUDIT
10303,3308547,162.243.136.218,40946,80,AUDIT
10304,3308561,77.72.82.96,40474,7799,BLOCK
10305,3308611,127.0.0.1,0,0,AUDIT
10306,3308611,127.0.0.1,41016,3306,AUDIT
10307,3308662,185.143.223.150,58073,4356,BLOCK
10308,3308669,177.94.88.175,63055,23,BLOCK
10309,3308682,107.170.230.58,60867,23,BLOCK
10310,3308685,1.214.156.19,56746,22,AUDIT
10311,3308718,185.232.65.137,63656,23,BLOCK
10312,3308731,127.0.0.1,0,0,AUDIT
10313,3308731,127.0.0.1,41018,3306,AUDIT
10314,3308776,77.72.82.145,47619,34112,BLOCK
10315,3308798,207.46.13.109,21243,80,AUDIT
10316,3308838,124.89.139.153,49676,23,BLOCK
10317,3308847,200.158.34.101,35612,23,BLOCK
10318,3308851,127.0.0.1,0,0,AUDIT
10319,3308851,127.0.0.1,41020,3306,AUDIT
10320,3308853,1.214.156.19,38852,22,AUDIT
10321,3308883,194.90.134.241,10400,80,AUDIT
10322,3308929,162.243.136.218,0,0,ALLOW
10323,3308929,212.47.243.192,42203,6379,BLOCK
10324,3308929,212.47.243.192,42204,6379,BLOCK
10325,3308946,2.93.22.118,64152,445,AUDIT
10326,3308951,212.47.243.192,34173,8080,BLOCK
10327,3308951,212.47.243.192,34174,8080,BLOCK
10328,3308960,123.57.254.142,37558,80,AUDIT
10329,3308961,77.72.82.145,47619,33685,BLOCK
10330,3308971,127.0.0.1,0,0,AUDIT
10331,3308971,127.0.0.1,41022,3306,AUDIT
10332,3308981,212.47.243.192,53365,2375,BLOCK
10333,3308981,212.47.243.192,53364,2375,BLOCK
10334,3309000,181.214.87.14,50928,1555,BLOCK
10335,3309019,1.214.156.19,49184,22,AUDIT
10336,3309020,185.222.211.42,59066,3427,BLOCK
10337,3309066,14.177.160.138,31234,445,AUDIT
10338,3309075,145.239.141.201,52186,5039,BLOCK
10339,3309085,114.201.237.30,65181,23,BLOCK
10340,3309085,80.179.176.242,44897,3389,BLOCK
10341,3309091,127.0.0.1,0,0,AUDIT
10342,3309124,222.136.149.207,19948,23,BLOCK
10343,3309182,185.107.83.35,36020,5074,BLOCK
10344,3309188,1.214.156.19,59526,22,AUDIT
10345,3309202,119.10.70.122,56981,1433,BLOCK
10346,3309211,127.0.0.1,0,0,AUDIT
10347,3309211,127.0.0.1,41026,3306,AUDIT
10348,3309257,216.244.66.250,58344,80,AUDIT
10349,3309328,220.176.66.9,12334,23,BLOCK
10350,3309331,127.0.0.1,0,0,AUDIT
10351,3309331,127.0.0.1,41028,3306,AUDIT
10352,3309355,1.214.156.19,41622,22,AUDIT
10353,3309372,36.82.39.233,61656,445,AUDIT
10354,3309373,71.6.202.198,50000,80,AUDIT
10355,3309451,127.0.0.1,0,0,AUDIT
10356,3309451,127.0.0.1,41030,3306,AUDIT
10357,3309518,181.214.87.12,49558,4049,BLOCK
10358,3309522,1.214.156.19,51970,22,AUDIT
10359,3309571,127.0.0.1,0,0,AUDIT
10360,3309571,127.0.0.1,41032,3306,AUDIT
10361,3309572,118.70.72.223,52882,445,AUDIT
10362,3309587,103.240.17.73,57979,80,AUDIT
10363,3309592,118.212.143.45,45519,22,AUDIT
10364,3309601,139.162.115.7,53671,110,BLOCK
10365,3309636,71.6.216.49,4786,4786,BLOCK
10366,3309651,181.214.87.239,58063,3383,BLOCK
10367,3309665,181.214.87.14,50928,4449,BLOCK
10368,3309688,1.214.156.19,34060,22,AUDIT
10369,3309691,127.0.0.1,0,0,AUDIT
10370,3309691,127.0.0.1,41034,3306,AUDIT
10371,3309711,103.10.197.18,57239,1900,BLOCK
10372,3309734,42.239.100.138,51905,23,BLOCK
10373,3309811,127.0.0.1,0,0,AUDIT
10374,3309811,127.0.0.1,41036,3306,AUDIT
10375,3309841,139.162.65.76,55535,102,BLOCK
10376,3309855,1.214.156.19,44412,22,AUDIT
10377,3309883,61.1.212.167,17856,22,AUDIT
10378,3309891,145.239.141.201,21390,5040,BLOCK
10379,3309904,89.248.168.14,65535,8541,BLOCK
10380,3309928,217.21.193.20,58616,50000,AUDIT
10381,3309931,127.0.0.1,0,0,AUDIT
10382,3309931,127.0.0.1,41038,3306,AUDIT
10383,3309982,85.102.73.125,40584,23,BLOCK
10384,3309986,77.72.82.135,40331,3886,BLOCK
10385,3309990,50.21.187.226,38380,22,AUDIT
10386,3309999,95.183.198.131,56393,445,AUDIT
10387,3310006,185.56.81.54,63207,5900,BLOCK
10388,3310024,1.214.156.19,54760,22,AUDIT
10389,3310039,58.20.26.93,30223,1433,BLOCK
10390,3310051,127.0.0.1,0,0,AUDIT
10391,3310051,127.0.0.1,41040,3306,AUDIT
10392,3310077,77.72.85.106,53722,3389,BLOCK
10393,3310137,77.72.82.145,47619,27797,BLOCK
10394,3310138,181.214.87.14,50928,4333,BLOCK
10395,3310163,185.107.83.35,36020,5075,BLOCK
10396,3310171,127.0.0.1,0,0,AUDIT
10397,3310171,127.0.0.1,41042,3306,AUDIT
10398,3310191,1.214.156.19,36860,22,AUDIT
10399,3310206,71.6.202.198,52304,80,AUDIT
10400,3310207,162.243.136.218,0,0,AUDIT
10401,3310207,162.243.136.218,40976,80,AUDIT
10402,3310207,162.243.136.218,0,0,ALLOW
10403,3310210,91.214.73.75,29971,23,BLOCK
10404,3310213,94.97.121.101,57115,445,AUDIT
10405,3310247,216.218.206.67,59602,11211,BLOCK
10406,3310275,123.57.254.142,48754,80,AUDIT
10407,3310276,164.52.11.222,55073,445,AUDIT
10408,3310291,127.0.0.1,0,0,AUDIT
10409,3310291,127.0.0.1,41048,3306,AUDIT
10410,3310341,14.37.55.4,4356,23,BLOCK
10411,3310360,1.214.156.19,47214,22,AUDIT
10412,3310386,109.248.9.4,40615,5392,BLOCK
10413,3310399,165.255.191.247,17642,23,BLOCK
10414,3310411,127.0.0.1,0,0,AUDIT
10415,3310411,127.0.0.1,41050,3306,AUDIT
10416,3310434,58.242.83.14,28009,22,AUDIT
10417,3310528,1.214.156.19,57544,22,AUDIT
10418,3310531,127.0.0.1,0,0,AUDIT
10419,3310531,127.0.0.1,41052,3306,AUDIT
10420,3310548,60.12.122.200,31822,3306,BLOCK
10421,3310557,101.109.211.131,51663,445,AUDIT
10422,3310558,122.226.181.165,42564,22,AUDIT
10423,3310570,95.215.1.37,40416,5066,BLOCK
10424,3310573,103.240.17.73,38965,80,AUDIT
10425,3310592,114.97.150.154,56841,1433,BLOCK
10426,3310607,58.218.200.5,6000,3306,BLOCK
10427,3310642,118.253.178.41,4917,2323,BLOCK
10428,3310644,77.72.82.98,58684,33893,BLOCK
10429,3310651,127.0.0.1,0,0,AUDIT
10430,3310651,127.0.0.1,41054,3306,AUDIT
10431,3310681,181.214.87.12,49558,4037,BLOCK
10432,3310688,145.239.141.201,21101,5041,BLOCK
10433,3310689,187.56.113.104,14562,23,BLOCK
10434,3310696,1.214.156.19,39658,22,AUDIT
10435,3310771,127.0.0.1,0,0,AUDIT
10436,3310771,127.0.0.1,41056,3306,AUDIT
10437,3310771,77.72.82.145,47619,51564,BLOCK
10438,3310819,150.129.112.137,22445,23,BLOCK
10439,3310829,187.252.225.212,39577,23,BLOCK
10440,3310864,1.214.156.19,49994,22,AUDIT
10441,3310891,127.0.0.1,0,0,AUDIT
10442,3310891,127.0.0.1,41058,3306,AUDIT
10443,3310895,181.214.87.14,50928,5777,BLOCK
10444,3310902,192.241.160.101,51685,1433,BLOCK
10445,3310931,213.202.233.253,22718,5060,BLOCK
10446,3310977,162.243.136.218,0,0,ALLOW
10447,3311006,77.72.82.96,40474,7778,BLOCK
10448,3311011,127.0.0.1,0,0,AUDIT
10449,3311011,127.0.0.1,41060,3306,AUDIT
10450,3311017,212.129.1.60,5093,5060,BLOCK
10451,3311032,1.214.156.19,60344,22,AUDIT
10452,3311067,31.43.58.23,5428,2323,BLOCK
10453,3311108,207.46.13.109,10344,80,AUDIT
10454,3311118,77.72.82.92,53137,11177,BLOCK
10455,3311118,222.124.162.170,50990,445,AUDIT
10456,3311121,115.159.206.168,15241,445,AUDIT
10457,3311131,127.0.0.1,0,0,AUDIT
10458,3311131,127.0.0.1,41062,3306,AUDIT
10459,3311133,185.107.83.35,36020,5076,BLOCK
10460,3311200,1.214.156.19,42464,22,AUDIT
10461,3311207,115.76.114.156,30064,23,BLOCK
10462,3311208,46.166.142.57,5112,5060,BLOCK
10463,3311209,115.76.114.156,30064,23,BLOCK
10464,3311211,77.72.82.145,47619,14935,BLOCK
10465,3311251,127.0.0.1,0,0,AUDIT
10466,3311251,127.0.0.1,41064,3306,AUDIT
10467,3311256,177.95.8.176,49259,23,BLOCK
10468,3311291,5.188.11.5,43344,33399,BLOCK
10469,3311298,77.72.82.57,56936,1588,BLOCK
10470,3311308,2.40.196.65,57968,23,BLOCK
10471,3311360,46.101.14.113,46741,123,BLOCK
10472,3311367,1.214.156.19,52792,22,AUDIT
10473,3311371,127.0.0.1,0,0,AUDIT
10474,3311371,127.0.0.1,41066,3306,AUDIT
10475,3311405,149.56.42.133,5079,5060,BLOCK
10476,3311439,109.248.9.4,40615,4049,BLOCK
10477,3311481,145.239.141.201,53583,5042,BLOCK
10478,3311491,127.0.0.1,0,0,AUDIT
10479,3311491,127.0.0.1,41068,3306,AUDIT
10480,3311497,80.82.77.33,6707,502,BLOCK
10481,3311516,88.247.77.107,43937,23,BLOCK
10482,3311532,5.8.18.18,65528,6002,BLOCK
10483,3311538,77.72.82.135,40331,2303,BLOCK
10484,3311544,103.240.17.73,48175,80,AUDIT
10485,3311590,2.182.229.185,30400,23,BLOCK
10486,3311611,127.0.0.1,0,0,AUDIT
10487,3311611,127.0.0.1,41070,3306,AUDIT
10488,3311653,77.72.82.93,45055,4086,BLOCK
10489,3311681,112.186.103.116,52030,22,AUDIT
10490,3311700,1.214.156.19,45228,22,AUDIT
10491,3311707,112.186.103.116,53462,22,AUDIT
10492,3311707,112.186.103.116,53464,22,AUDIT
10493,3311710,51.15.78.131,11980,5060,BLOCK
10494,3311711,60.161.202.201,44024,23,BLOCK
10495,3311731,127.0.0.1,0,0,AUDIT
10496,3311731,127.0.0.1,41072,3306,AUDIT
10497,3311731,77.72.82.96,40551,9696,BLOCK
10498,3311772,178.216.96.16,27984,2323,BLOCK
10499,3311790,134.119.213.127,8399,5060,BLOCK
10500,3311811,222.186.59.46,2241,9200,BLOCK
10501,3311823,119.249.54.217,59919,22,AUDIT
10502,3311851,127.0.0.1,0,0,AUDIT
10503,3311851,127.0.0.1,41074,3306,AUDIT
10504,3311861,191.101.167.167,53957,3397,BLOCK
10505,3311868,1.214.156.19,55582,22,AUDIT
10506,3311898,190.52.166.83,46533,22,AUDIT
10507,3311936,184.105.247.242,43127,27017,BLOCK
10508,3311958,181.214.87.12,49558,4051,BLOCK
10509,3311971,127.0.0.1,0,0,AUDIT
10510,3311971,127.0.0.1,41076,3306,AUDIT
10511,3311977,66.249.66.93,57133,80,AUDIT
10512,3311991,42.231.66.147,37789,23,BLOCK
10513,3312034,1.214.156.19,37686,22,AUDIT
10514,3312091,127.0.0.1,0,0,AUDIT
10515,3312091,127.0.0.1,41078,3306,AUDIT
10516,3312110,185.107.83.35,36020,5077,BLOCK
10517,3312202,1.214.156.19,48028,22,AUDIT
10518,3312204,177.188.197.138,52239,23,BLOCK
10519,3312211,127.0.0.1,0,0,AUDIT
10520,3312211,127.0.0.1,41080,3306,AUDIT
10521,3312231,191.101.167.167,53957,5001,BLOCK
10522,3312268,145.239.141.201,15750,5043,BLOCK
10523,3312303,71.6.216.58,5984,5984,BLOCK
10524,3312308,77.72.82.98,58684,50000,BLOCK
10525,3312328,95.215.1.37,40759,7753,BLOCK
10526,3312331,127.0.0.1,0,0,AUDIT
10527,3312331,127.0.0.1,41082,3306,AUDIT
10528,3312345,66.118.142.165,46131,80,AUDIT
10529,3312345,77.72.82.92,53137,11174,BLOCK
10530,3312368,1.214.156.19,58358,22,AUDIT
10531,3312375,185.222.211.86,49216,3000,BLOCK
10532,3312378,192.241.208.240,34417,102,BLOCK
10533,3312380,185.143.223.150,58073,4114,BLOCK
10534,3312405,5.101.0.9,57941,22,AUDIT
10535,3312406,113.178.70.2,41660,22,AUDIT
10536,3312413,177.86.153.36,47571,22,AUDIT
10537,3312449,184.105.139.97,23189,1900,BLOCK
10538,3312451,127.0.0.1,0,0,AUDIT
10539,3312451,127.0.0.1,41084,3306,AUDIT
10540,3312455,5.188.11.25,53151,20513,BLOCK
10541,3312467,178.158.192.208,51814,23,BLOCK
10542,3312512,50.21.187.226,59560,22,AUDIT
10543,3312519,181.231.94.75,1039,23,BLOCK
10544,3312529,77.72.82.57,56925,5060,BLOCK
10545,3312541,103.240.17.73,57335,80,AUDIT
10546,3312542,162.243.136.218,0,0,AUDIT
10547,3312568,212.63.125.90,6000,139,AUDIT
10548,3312570,181.214.87.14,50928,9993,BLOCK
10549,3312571,127.0.0.1,0,0,AUDIT
10550,3312583,185.8.51.171,34908,389,BLOCK
10551,3312598,181.214.87.12,49558,4035,BLOCK
10552,3312613,67.229.101.170,55497,445,AUDIT
10553,3312669,5.188.11.25,53151,20587,BLOCK
10554,3312691,127.0.0.1,0,0,AUDIT
10555,3312691,127.0.0.1,41090,3306,AUDIT
10556,3312700,1.214.156.19,50792,22,AUDIT
10557,3312701,221.195.58.235,65033,23,BLOCK
10558,3312744,159.147.133.134,11226,2222,BLOCK
10559,3312748,210.74.143.29,42946,1433,BLOCK
10560,3312749,103.5.47.70,80,49867,BLOCK
10561,3312801,123.57.254.142,43117,80,AUDIT
10562,3312811,127.0.0.1,0,0,AUDIT
10563,3312811,127.0.0.1,41092,3306,AUDIT
10564,3312811,50.117.47.104,6000,445,AUDIT
10565,3312815,77.72.82.145,47619,13783,BLOCK
10566,3312833,27.212.94.114,28007,23,BLOCK
10567,3312843,125.212.217.215,36040,80,AUDIT
10568,3312846,185.222.211.85,49164,2000,BLOCK
10569,3312852,77.72.82.125,52441,3396,BLOCK
10570,3312866,1.214.156.19,32896,22,AUDIT
10571,3312913,103.89.88.165,60831,22,AUDIT
10572,3312915,146.0.77.21,57284,49431,BLOCK
10573,3312929,103.89.88.165,58015,22,AUDIT
10574,3312931,127.0.0.1,0,0,AUDIT
10575,3312932,5.101.66.252,46714,3404,BLOCK
10576,3312932,77.72.82.80,52938,7441,BLOCK
10577,3312947,103.89.88.165,54802,22,AUDIT
10578,3313025,162.243.136.218,0,0,ALLOW
10579,3313034,1.214.156.19,43234,22,AUDIT
10580,3313050,95.215.1.37,40416,9098,BLOCK
10581,3313051,127.0.0.1,0,0,AUDIT
10582,3313051,127.0.0.1,41096,3306,AUDIT
10583,3313090,185.107.83.35,36020,5078,BLOCK
10584,3313093,173.69.26.134,27328,23,BLOCK
10585,3313104,145.239.141.201,45675,5044,BLOCK
10586,3313151,181.214.87.12,49558,4039,BLOCK
10587,3313158,213.205.198.77,61371,80,AUDIT
10588,3313159,213.205.198.77,61373,80,AUDIT
10589,3313159,213.205.198.77,61372,80,AUDIT
10590,3313162,213.205.198.77,47992,80,AUDIT
10591,3313171,127.0.0.1,0,0,AUDIT
10592,3313201,1.214.156.19,53574,22,AUDIT
10593,3313210,213.205.198.77,61395,80,AUDIT
10594,3313254,181.214.87.12,49547,4026,BLOCK
10595,3313261,89.87.174.141,52982,22,AUDIT
10596,3313262,89.87.174.141,41396,22,AUDIT
10597,3313277,77.72.82.80,52938,7454,BLOCK
10598,3313291,127.0.0.1,0,0,AUDIT
10599,3313291,127.0.0.1,41100,3306,AUDIT
10600,3313307,37.123.149.215,11240,23,BLOCK
10601,3313367,1.214.156.19,35670,22,AUDIT
10602,3313383,200.232.214.143,51391,23,BLOCK
10603,3313411,127.0.0.1,0,0,AUDIT
10604,3313411,127.0.0.1,41102,3306,AUDIT
10605,3313411,103.89.88.80,63741,22,AUDIT
10606,3313413,77.72.82.96,40551,9699,BLOCK
10607,3313415,59.85.249.68,63013,23,BLOCK
10608,3313447,92.112.112.75,35079,23,BLOCK
10609,3313448,216.244.66.250,40944,80,AUDIT
10610,3313490,216.244.66.250,46206,80,AUDIT
10611,3313495,183.96.159.192,43726,22,AUDIT
10612,3313530,103.240.17.73,38326,80,AUDIT
10613,3313531,127.0.0.1,0,0,AUDIT
10614,3313531,127.0.0.1,41104,3306,AUDIT
10615,3313564,139.162.228.24,37936,80,AUDIT
10616,3313589,112.135.33.202,29746,80,AUDIT
10617,3313636,162.241.219.29,80,14325,BLOCK
10618,3313651,127.0.0.1,0,0,AUDIT
10619,3313651,127.0.0.1,41106,3306,AUDIT
10620,3313655,77.72.82.96,40474,6658,BLOCK
10621,3313660,180.251.207.149,56512,445,AUDIT
10622,3313691,185.130.212.167,60000,3397,BLOCK
10623,3313698,1.214.156.19,56298,22,AUDIT
10624,3313760,77.72.82.80,52938,7411,BLOCK
10625,3313768,77.72.82.135,40224,5476,BLOCK
10626,3313771,127.0.0.1,0,0,AUDIT
10627,3313771,127.0.0.1,41108,3306,AUDIT
10628,3313817,5.188.11.25,53151,20501,BLOCK
10629,3313829,77.72.82.145,47619,3425,BLOCK
10630,3313865,1.214.156.19,38400,22,AUDIT
10631,3313891,127.0.0.1,0,0,AUDIT
10632,3313891,127.0.0.1,41110,3306,AUDIT
10633,3313909,145.239.141.201,17142,5045,BLOCK
10634,3313922,185.222.211.42,59066,3221,BLOCK
10635,3313922,181.214.87.12,49558,4040,BLOCK
10636,3313923,77.72.82.11,55210,43389,BLOCK
10637,3313947,222.219.172.68,27988,23,BLOCK
10638,3313957,77.72.82.98,58684,3366,BLOCK
10639,3313983,122.233.206.77,48098,1433,BLOCK
10640,3314007,185.222.211.42,59066,3384,BLOCK
10641,3314011,127.0.0.1,0,0,AUDIT
10642,3314011,127.0.0.1,41112,3306,AUDIT
10643,3314028,71.6.167.142,14016,5353,BLOCK
10644,3314031,1.214.156.19,48718,22,AUDIT
10645,3314036,116.255.232.220,6000,3306,BLOCK
10646,3314056,185.107.83.35,36020,5079,BLOCK
10647,3314091,71.215.106.242,48999,23,BLOCK
10648,3314131,127.0.0.1,0,0,AUDIT
10649,3314131,127.0.0.1,41114,3306,AUDIT
10650,3314148,125.41.130.235,49444,23,BLOCK
10651,3314198,1.214.156.19,59048,22,AUDIT
10652,3314251,127.0.0.1,0,0,AUDIT
10653,3314251,127.0.0.1,41116,3306,AUDIT
10654,3314258,159.217.115.243,60751,445,AUDIT
10655,3314326,217.79.190.13,5194,5060,BLOCK
10656,3314334,191.101.167.167,53957,3392,BLOCK
10657,3314363,1.214.156.19,41126,22,AUDIT
10658,3314371,127.0.0.1,0,0,AUDIT
10659,3314371,127.0.0.1,41118,3306,AUDIT
10660,3314405,77.72.82.92,53137,11140,BLOCK
10661,3314469,90.224.154.41,33858,23,BLOCK
10662,3314491,127.0.0.1,0,0,AUDIT
10663,3314491,127.0.0.1,41120,3306,AUDIT
10664,3314495,222.186.46.13,6000,3306,BLOCK
10665,3314508,95.215.1.37,40402,8084,BLOCK
10666,3314529,1.214.156.19,51448,22,AUDIT
10667,3314536,95.215.1.37,40759,7751,BLOCK
10668,3314539,46.229.164.99,24962,80,AUDIT
10669,3314550,103.240.17.73,47462,80,AUDIT
10670,3314552,77.72.82.96,40474,6673,BLOCK
10671,3314576,189.201.211.18,2777,23,BLOCK
10672,3314611,127.0.0.1,0,0,AUDIT
10673,3314611,127.0.0.1,41122,3306,AUDIT
10674,3314626,91.200.12.113,49484,80,AUDIT
10675,3314626,91.200.12.113,49485,80,AUDIT
10676,3314626,91.200.12.113,49495,80,AUDIT
10677,3314626,91.200.12.113,49550,80,AUDIT
10678,3314660,103.79.141.173,49717,22,AUDIT
10679,3314667,77.72.82.57,56925,5061,BLOCK
10680,3314677,145.239.141.201,41232,5046,BLOCK
10681,3314685,212.129.1.60,5069,5060,BLOCK
10682,3314697,199.180.118.221,51367,25,BLOCK
10683,3314701,77.72.82.135,40331,2284,BLOCK
10684,3314718,199.180.118.221,51311,587,BLOCK
10685,3314731,127.0.0.1,0,0,AUDIT
10686,3314731,127.0.0.1,41124,3306,AUDIT
10687,3314757,27.98.183.110,48631,23,BLOCK
10688,3314777,103.79.141.173,57850,22,AUDIT
10689,3314795,103.79.141.173,59266,22,AUDIT
10690,3314829,103.5.47.79,80,12184,BLOCK
10691,3314851,127.0.0.1,0,0,AUDIT
10692,3314851,127.0.0.1,41126,3306,AUDIT
10693,3314862,1.214.156.19,43868,22,AUDIT
10694,3314904,77.72.82.135,40331,2294,BLOCK
10695,3314945,188.166.101.33,41961,53413,BLOCK
10696,3314957,77.72.82.57,56925,5070,BLOCK
10697,3314968,141.105.69.190,60000,9000,BLOCK
10698,3314971,127.0.0.1,0,0,AUDIT
10699,3314971,127.0.0.1,41128,3306,AUDIT
10700,3314976,173.249.28.35,56622,22,AUDIT
10701,3315019,50.21.187.226,52542,22,AUDIT
10702,3315021,113.226.46.193,26531,2222,BLOCK
10703,3315028,1.214.156.19,54208,22,AUDIT
10704,3315045,185.222.211.42,59066,3333,BLOCK
10705,3315047,185.107.83.35,36020,5080,BLOCK
10706,3315074,162.243.136.218,0,0,ALLOW
10707,3315074,77.72.82.98,58684,3405,BLOCK
10708,3315074,181.214.87.12,49547,4029,BLOCK
10709,3315075,189.46.129.199,36874,23,BLOCK
10710,3315083,77.72.82.135,40224,5473,BLOCK
10711,3315091,127.0.0.1,0,0,AUDIT
10712,3315091,127.0.0.1,41130,3306,AUDIT
10713,3315091,184.105.247.195,28797,5353,BLOCK
10714,3315095,141.212.122.47,49134,443,BLOCK
10715,3315095,141.212.122.46,38551,443,BLOCK
10716,3315120,110.34.32.206,54776,445,AUDIT
10717,3315130,5.8.50.130,51275,33389,BLOCK
10718,3315154,151.106.13.126,5102,5060,BLOCK
10719,3315195,1.214.156.19,36292,22,AUDIT
10720,3315211,127.0.0.1,0,0,AUDIT
10721,3315211,127.0.0.1,41132,3306,AUDIT
10722,3315222,181.214.87.12,49558,4043,BLOCK
10723,3315226,74.82.47.61,55479,3389,BLOCK
10724,3315236,122.226.54.94,11102,445,AUDIT
10725,3315278,5.188.11.25,53151,20514,BLOCK
10726,3315284,201.26.93.127,57636,23,BLOCK
10727,3315292,115.238.245.8,55322,22,AUDIT
10728,3315299,221.173.128.199,14933,8018,BLOCK
10729,3315331,127.0.0.1,0,0,AUDIT
10730,3315331,127.0.0.1,41134,3306,AUDIT
10731,3315333,221.173.128.199,21323,8058,BLOCK
10732,3315360,1.214.156.19,46634,22,AUDIT
10733,3315361,59.101.237.122,56183,23,BLOCK
10734,3315398,123.9.27.189,3444,23,BLOCK
10735,3315437,118.161.51.162,60549,445,AUDIT
10736,3315451,127.0.0.1,0,0,AUDIT
10737,3315451,127.0.0.1,41136,3306,AUDIT
10738,3315462,145.239.141.201,28490,5047,BLOCK
10739,3315467,207.46.13.58,17400,80,AUDIT
10740,3315511,114.118.18.169,6065,1433,BLOCK
10741,3315518,103.240.17.73,56658,80,AUDIT
10742,3315524,1.214.156.19,56948,22,AUDIT
10743,3315548,93.174.93.218,58575,8080,BLOCK
10744,3315571,127.0.0.1,0,0,AUDIT
10745,3315571,127.0.0.1,41138,3306,AUDIT
10746,3315613,112.116.20.91,52191,23,BLOCK
10747,3315631,69.58.178.57,37771,80,AUDIT
10748,3315637,185.222.211.42,59066,3323,BLOCK
10749,3315691,127.0.0.1,0,0,AUDIT
10750,3315691,127.0.0.1,41140,3306,AUDIT
10751,3315691,1.214.156.19,39022,22,AUDIT
10752,3315706,116.241.195.167,22759,23,BLOCK
10753,3315737,77.72.82.96,40474,6670,BLOCK
10754,3315784,177.131.179.102,52236,23,BLOCK
10755,3315795,185.222.211.42,59066,3450,BLOCK
10756,3315811,127.0.0.1,0,0,AUDIT
10757,3315811,127.0.0.1,41142,3306,AUDIT
10758,3315832,201.68.221.162,26698,23,BLOCK
10759,3315840,120.15.248.25,53611,23,BLOCK
10760,3315854,52.43.152.102,59044,80,AUDIT
10761,3315854,162.243.136.218,0,0,AUDIT
10762,3315854,162.243.136.218,41076,80,AUDIT
10763,3315854,52.43.152.102,59054,80,AUDIT
10764,3315871,95.215.1.37,40416,9085,BLOCK
10765,3315892,50.87.151.78,80,39032,BLOCK
10766,3315893,77.72.82.92,53137,11149,BLOCK
10767,3315907,107.170.233.199,33827,444,BLOCK
10768,3315931,127.0.0.1,0,0,AUDIT
10769,3315931,127.0.0.1,41146,3306,AUDIT
10770,3315994,77.72.82.80,52938,7499,BLOCK
10771,3316019,185.107.83.35,36020,5081,BLOCK
10772,3316022,1.214.156.19,59684,22,AUDIT
10773,3316051,127.0.0.1,0,0,AUDIT
10774,3316051,127.0.0.1,41148,3306,AUDIT
10775,3316123,69.58.178.57,37771,80,BLOCK
10776,3316133,103.79.142.59,53136,22,AUDIT
10777,3316138,109.248.9.4,40615,5221,BLOCK
10778,3316171,127.0.0.1,0,0,AUDIT
10779,3316171,127.0.0.1,41150,3306,AUDIT
10780,3316188,1.214.156.19,41786,22,AUDIT
10781,3316216,103.79.142.59,64181,22,AUDIT
10782,3316226,116.55.173.203,12257,23,BLOCK
10783,3316257,145.239.141.201,50570,5048,BLOCK
10784,3316291,127.0.0.1,0,0,AUDIT
10785,3316291,127.0.0.1,41152,3306,AUDIT
10786,3316354,1.214.156.19,52106,22,AUDIT
10787,3316374,189.46.19.48,16128,23,BLOCK
10788,3316411,127.0.0.1,0,0,AUDIT
10789,3316411,127.0.0.1,41154,3306,AUDIT
10790,3316456,209.126.136.6,38078,445,AUDIT
